source_json,test_id,subject,topic_name,total_questions,question_number,type,question_text,correct_answer,option_a,option_b,option_c,option_d,solution,image_data,hint_image,option_images_json,option_image_a,option_image_b,option_image_c,option_image_d,extra_question_images,solution_images,raw_question_json
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,33,single_type,The female structures that corresponds (homologous) to the scrotum of the male are *,b,Labia Minora,Labia majora,Clitoris,Urethral folds,,,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,34,single_type,Which part of ovary in mammals acts as an endocrine gland after ovulation *,a,Graafian follicle,Stroma,Germinal epithelium,Vitelline membrane,"After ovulation, frog Graafian follicle acts as an endocrine gland because it secretes progesterone hormone for the maintenance of pregnancy.",,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,35,single_type,"According to which theory, ageing is due to accumulation of harmful protein? *",a,Error catastrophe,Free radicle,Cross linking Somatic mutation,Vasa efferentia are the ductules leading from,"According to the theory of error catastrophe, the damage to mechanisms that synthesize proteins, results in faulty proteins, which accumulate to a level and causes catastrophic damage to cells, tissues and organs. > P a g e **| 151**",,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,36,single_type,"Combination of FSH and LH

**Options:**
-",b,LH only,Combination of FSH and LH,Combination of oestrogen and progesterone,FSH only,"Rete testis is connected to caput epididymis by 12-20 fine tubules called vasa efferentia or ductuli efference. These collect sperms from inside the testis and transfer them to the epididymis. Vas deferens arises from cauda epididymis, conducts, sperms from epididymis to urethra.",,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,37,single_type,Hormone injected by doctors to induce delivery is *,b,Inhibin,Oxytocin,Oestrogen,Prolactin,"Doctors inject oxytocin hormone for the strong contraction of uterine wall. # Parturition (i) The average duration of human pregnancy is about 9 months which is called the gestation period (ii) The act of expelling the full term foetus from the mother's uterus at the end of gestation period is called parturition (iii) It is induced by a complex neuroendocrine mechanism (iv) Parturition signals originates from the fully developed foetus and the palcenta, which induce mild uterine contractions called foetus ejection reflex (v) This triggers the release of oxytocin from the maternal pituitary (vi) Oxytocin induces stronger uterine muscle contractions (vii) Relaxin increases the flexibility of the pubic symphysis and ligaments that helps to dilate the uterine cervix during labour pain (viii) This leads to the expulsion of baby *38* **(a)** If fertilization occurs and foetus is implanted in the endometrium, the trophoblast cells of the developing placenta secrete a hormone human Chorionic Gonadotrophic (hCG).This hormone, like LH, maintains the corpus luteum and the secretion of progesterone and estradiol by it. These two hormones check the breakdown of the endometrium of the uterus. The absence of menstrual bleeding is the earliest sign of",,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,38,single_type,Which one of the following is the most likely reason of not occurring regular menstruation cycle in females? *,a,Fertilization of the ovum,Maintenance of the hypertrophical endometrial lining,Maintenance of high concentration of sex-hormones in the blood stream,Retention of well-developed cropus luteum,,,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,39,single_type,Corpus luteum release *,b,Oestrogen,Progesterone,"Both (

**Options:",Androgen,"pregnancy. The ruptured follicle of ovary after ovulation gives rise to corpus luteun which is the source for secretion of progesterone. This hormone is responsible for growth and maintenance of foetus. Oestrogen is produced by theca interna cells of Graafian follicles. Male hormone called androgen is produced by interstitial calls of Leydig. *40* **(c)** By supply of oestrogen and progesterone, the menstruation can be deferred.",,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,40,numerical,"In the human female, menstruation can be deferred by the administration of",c,,,,,,,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,41,single_type,Which of the following embryonic-membrane structure is excretory in function? *,b,Amnion,Allantois,Yolk sac,Vitelline chorion,"Allantois si the extraembryonic membrane that develops in embryon of reptiles, birds and mammals as a growth from the hindgut. It acts as a urinary bladder for the storage of waste products and as means of providing the embryo with oxygen and food.",,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,42,single_type,I. Sperm cells the immediately when they are released from the body and are placed in a petri plate. II. Semen contains chemicals that causes females smooth muscles to contract *,c,"Statement I is true, but II is false",Both statements I and II are false,"Statement I is false, but II is true",Both statements are true,"Statement I is false. Sperm live for some time in petridish but when they don't get appropriate environment, they will die. At −196 *℃* they can be stored for years. This is the temperature which is maintained at sperm bank Statement II is true. Because sperm contain prostaglandins which causes uterine wall to contract",,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,43,numerical,,c,,,,,"Ovulation takes place at the 14-16th day of menstrual cycle. This is indicated by arrow *C* in the diagram. Menstruation is the shedding of endometrium wall of the uterus. It takes place at the 1-5 day of the beginning of menstrual cycle, which is indicated by arrow A",,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,44,single_type,Sertoli's cells are found in *,c,Ovaries and secrete progesterone,Adrenal cortex and secrete adrenaline,Seminiferous tubules and provide nutrition to germ cells,Pancreas and secrete cholecystokinin,"The epithelium of seminiferous tubule is made up of two types of cells- Sertoli's cells and spermatogenic cells. Sertoli's cells nourish spermatozoa, act as nurse cells for differentiating spermatozoa phagocytize defective sperm and secrete protein hormone inhibin (which inhibits FSH secretion).",,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,45,single_type,Ovum receives the sperm in the region of *,a,Animal pole,Vegetal pole,Equator,Pigmented area,Ovum receives the sperm in the region of animal pole. The sperm fuses with ovum to form diploid zygote. The pole of ovum opposite to animal pole is coiled vegetal pole.,,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,47,single_type,Women who consumed the drug thalidomide for relief from vomiting during early months of pregnancy gave birth to children with *,b,No spleen,Hare-lip,Extra fingers and toes,Under developed limbs,,,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,48,single_type,Which of the following is not correct for gasrtulation? *,d,Archenteron is formed,All germinal layers are formed,Morphogenetic movements,Some blastomeres and blastocoel degenerate,"Gasrtulation is characterized by the presence of archenteron, three germinal layers (ectoderm, mesoderm, and endoderm) and morphogenetic movements.",,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,49,single_type,Release of semen by penis into vagina during copulation (coitus) is called *,a,Insemination,Fertilisaton,Zygote,Gametogenesis,"Fertilization The process of fusion of a sperm (male gamete) with an ovum (female gamete) is called fertilization Steps (i) During coitus, semen is released by the penis into the vagina (insemination) (ii) The motile sperms swim rapidly through the cervix, enter into the uterus and reach the ampullary isthmic junction of the oviduct (site of fertilization) (iii) A sperm comes in contact with the zona pellucida layer of the ovum and induces changes in the membrane to block the entry of additional sperms (iv) The enzymes of the acrosome of sperm help to dissolve zona pellucida and plasma membrane of the ovum and sperm head is allowed to enter into the cytoplasm of the ovum, i.e., secondary oocyte (v) Ultimately diploid zygote is produced by the fusion of a sperm and an ovum",,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,50,single_type,Temperature of human testis is *,a,2-2.5 below body temperature,38*°C,33*°C,2.25 above body temperature,"Scrotum maintains the temperature of testis, which is 2-2.5 *° C* below the body temperature. In winter they reduces their surface area for preventing heat loss, so that temperature remains 34.5-35 *℃*. In summer it increase their surface area for cooling, so that the temperature remains 34.5-35 *℃*",,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,51,single_type,Follicular phase is also called *,c,Secretory phase,Luteal phase,Proliferative phase,Menstrual phase,"Follicular phase is also called the proliferative phase. Generally, menstrual cycle have four phases (i) Menstrual phase (a) The soft tissue of endometrial lining of the uterus disintegrates causing bleeding. (b) The unfertilized egg and soft tissue are discharged. - (c) It lasts 3-5 days. - (ii) Follicular ### Phase/Proliferative Phase (a) The primary follicles in the ovary grow and become a fully mature Graafian follicle. - (b) The endometrium of the uterus is regenerated due to the secretion of LH and FSH from anterior pituitary and ovarian hormone, estrogen. (c) It least for about - 10-14 days. - (iii) Ovulatory Phase - (a) Rapid secretion of LH (LH surge) induces rupture of Graafian follicle, thereby leading to ovulation (release of ovum). - (b) It lasts for only about 48 hr. - (iv) Luteal # Phase/Secretor Phase - (a) In this phase the ruptured follicle changes into corpus luteum in the ovary and it begins to secrete the hormone progesterone. - (b) The endometrium thickens further and their glands secrete a fluid into the uterus. c) If ovum is not - fertilized, the corpus luteum undergoes degeneration and this causes disintegration of the endometrium leading to menstruation A- Oestrogen, B-Oxytocin, C-",,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,52,single_type,"Name *A ,B ,C* chormones in the given figure *",b,"A-Prostaglandin, B-Oxytocin, C-Oestrogen","A- Oestrogen, B-Oxytocin, C- Prostaglandin","A- Oestrogen, B- Prostaglandin, C- Oxytocin","A-Prostaglandin, B- Oestrogen, C- Oxytocin",,,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,53,single_type,"The vasa efferentia leave the testis and opens into the …A…, located along the …B… surface. Here A and B refers to *",c,A-rete testis; B-epididymis,A-epididymis; B- rete testis,A-epididymis; B-posterior,A-epididymis; B-anterior Where do sperms get matured?,A-epididymis; B-Posterior,,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,54,single_type,*,a,,,In epididymis,Vasa efferentia,Epididymis is a mass of coiled tubules attached to the posterior surface of the testes. It stores the sperms temporarily. Sperms achieve maturity and motility in epididymis by reabsorption of fluid secreted originally by the seminiferous tubules and by chemicals produced by the lining of epididymal tube.,,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,55,single_type,Sertoli cells are also called *,a,Subtentacular cells,Sperm cells,Interstitial cells,Leyding cells,Sertoli cells are also called subtentacular cells,,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,56,single_type,Given below the diagram refers to the TS of testis showing sectional view of a few seminiferous tubules *,c,"A-Sertoli cells, B-Secondary spermatocyte, C-Interstitial cells, D-Sperms","A-Interstitial cells, B-Spermatogonia, C-Sertoli cells, D-Sperms","A-Sertoli cells, B-Spermatozoa, C-Interstitial cells, D-Sperms","A-Sertoli cells, B- Spermatogonia, C-Interstitial cells, D-Sperms",Each seminiferous tubules is lined on its inside by two types of cells called male germ cells (spermatogonium) and Sertoli cells,,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,57,single_type,"Lobules contain cluster of cells called …A… which secretes …B… . Alveoli opens into mammary tubules, which joins to form ….C… A, B and C here, refers to *",d,"A-milk, B-alveoli, C-mammary duct","A- mammary duct, B-alveoli, C- milk","A- mammary duct, B- milk, C- alveoli","A- alveoli, B- milk, C-mammary duct",,,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,58,single_type,Female pronucleus is *,d,Cytoplasm of ovum,Nucleus of ovum,Nucleus of quaternary oocyte,"Both (

**Options:","A-Alveoli, B-Milk, C-Mammary duct Nucleus of ovum is called female pronucleus. Capacitation takes about 5-6 hours. #### Capacitation of Sperm The sperms in the female is genital tract are made capable of fertilizing the egg by the secretion of female genital tract. These secretions of the female genital tract removes the coating substances deposited on the surface of the sperms, particularly those on acrosome. Thus, the receptor sites on the acrosome are exposed and sperm become active to penetrate the egg. This phenomenon of sperm activation in mammals is called capacitation. It takes about 5-6 hr for capacitation of sperm *59* **(a)** > To produce test tube baby, the egg fertilized outside the human body, is placed in the womb of the mother, where the gastrula period is completed.",,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,59,single_type,Correct statement with reference to a test tube bay is *,a,The fertilized egg is placed in the womb of the mother where the gastrula period is completed,Unfertilized egg is placed in the womb and allowed to grow parthenogenetically,A prematurely born baby is reared in an incubator,Fertilized egg is taken out and grown in a large test tube,,,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,60,single_type,Ovum is *,a,Secondary oocyte,Primary oocyte,Tertiary oocyte,None of these,Ovum is a secondary oocyte which is released from mature Graafian follicle of an ovary,,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,61,single_type,Sperm lysins contains *,d,Hyaluronidase,Corona penetrating enzyme,Acrosin,All of the above,"Sperm lysins contains hyaluronidase, corona penetrating enzyme, acrosin etc. There are many enzymes in the acrosome like fertilisin, hyaluronidase, pectin corona penetrating enzyme, acrosin etc., together they are called sperm lysins",,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,62,single_type,The seminal plasma along with the sperm is called *,c,Spermatid,Spermatozoa,Semen,All of these,"Seminal plasma is the combined secretion of three glands named (a) seminal vesicles (b) prostate gland (c) Cowper's gland, together with sperm they collectively form semen",,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,63,single_type,The superior portion of the uterus is *,c,Body,Cervix,Fundus,Infundibulum,Superior region (which is somewhat rounded in shape) of uterus is called fundus # 1. Infundibulum # 1. Perimetrium It is the opening of Outer thin covering fallopian tube found of uterus wall near to ovaries ### 2. Fimbriae ### 2. Myometrium Finger like projection Middle thick layer or for collecting ovum uterus wall near to ovaries # 3. Ampulla #### 3. Endometrium Infundibulum leads Inner layer of uterus that to the wider contains glands and many part of oviduct blood vesels # 4. Isthmus Last part of oviduct having a narrow lumen which joins the uterus,,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,64,single_type,hCG (Human Chorionic Gonado trophin) and *hPL* (Human Placental Lactogen) are released *,b,Before pregnancy,During pregnancy,At parturition,During lactating stage,*hCG* (Human Chorionic Gonadotrophic) and HPH (Human Placental hormone) released during the pregnancy,,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,65,single_type,Process of delivery of the foetus is called *,a,Parturition,Implantation,Fertilization,Lactation,"The process of giving birth to a baby or delivery of foetus is called parturition. It starts with rise in oestrogen/progesteron e ratio, increase in the level of oxytocin secretion by both mother and foetus. #### *66* **(d)** Ovary is internally differentiated into four parts, i.e., outer germinal epithelium of cubical cells, a delicate sheath of connective tissue or tunica albuginea, a cortex of dense connective tissue with reticular fibres, spindle-shaped cells, ovarian follicles and a few blood vessels while the central part of medulla is made of less dense connective tissue with elastic fibres, smooth muscles, a number of blood vessels and a few nerves. Maturation of secondary oocyte is completed in mother's oviduct after the sperm entry into it for fertilization. 2 *°* oocyte stops advancing further after the completion of metaphase-II. Sperm entry restart the cell cycle by breaking down MPF (Maturation Promoting Factor) and truning on APF (Anaphase Promoting Factor)",,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,66,single_type,"At which stage of the cell cycle, secondary oocyte gets arrested before pregnancy? *",d,Anaphase-I,Prophase-II,Metaphase-III,Telohase-I,,,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,67,single_type,Lactation produces milk *,a,Towards the end of pregnancy,Towards the beginning pregnancy,Towards the beginning of puberty,Through out the life cycle,"Lactation is, produring milk towards the end of pregnancy",,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,68,single_type,Which one of the following statements with regard to embryonic development in humans is correct? *,b,Cleavage divisions bring about considerable increase in the mass of protoplasm,"In the second cleavage division, one of the two blastomeres usually divides a little sooner than the second","With more cleavage divisions, the resultant blastomeres become larger and larger",Cleavage division results in a hollow ball of cells called morula,"During embryonic development of human, in the second cleavage division, one of the two blastomeres usually divides a little sooner then the second. Cleavage is series of mitotic cell divisions that increase the number of cells but does not change the size of the original mass.",,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,69,single_type,Which of the following hormones is not a secretory product of human placenta? *,b,Human chorionic gonadotropin,Prolactin,Oestrogen,Progesterone,"Prolactin is secreted by anterior pituitary gland, which stimulates mammary gland development during pregnancy and lactation after child birth.",,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,70,single_type,"Hyaluroniadase acts on ground tissue of …A… cells. Corona penetrating enzyme dissolves the …B… and zonalysin dissolve the ….C… . Here A, B and C refers to *",a,"A-follicle, B-corona radiata, C-zona pellucida","A- zona pellucida, B-corona radiata, C- follicle","A-follicle, B- zona pellucida, C-zona radiata","A- corona radiata, B- zona pellucida, C- follicle","A-Follicle, B-Corona radiata, C-Zona pellucida | Enzymes of | Working | |----------------|---------------| | Acrosome | | | Hyaluronidase | Hydrolysis of | | | hyaluronic | | Corona | acid | | penetrating | Dissolve | | enzyme | corona | | Zona lysine or | radiate | | acrosin | Digest zona | | | pellucida |",,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,71,single_type,The corpus luteum secretes progesterone which negatively feeds back and inhibits the release of *,c,ABP and ICSH,LH and ICSH,LH and FSH,FSH and TSH,"The corpus luteum secretes progesterone, which negatively feed back and inhibits the release of LH and FSH. Generally, menstrual cycle have four phases - (i) Menstrual phase (a) The soft tissue of endometrial lining of the uterus disintegrates causing bleeding. - (b) The unfertilized egg and soft tissue are discharged. - (c) It lasts 3-5 days. - (ii) Follicular #### Phase/Proliferative Phase (a) The primary follicles in the ovary grow and become a fully mature Graafian follicle. - (b) The endometrium of the uterus is regenerated due to the secretion of LH and FSH from anterior pituitary and ovarian hormone, estrogen. (c) It least for about - 10-14 days. - (iii) Ovulatory Phase - (a) Rapid secretion of LH (LH surge) induces rupture of Graafian follicle, thereby leading to ovulation (release of ovum). (b) It lasts for only about 48 hr. #### (iv) Luteal #### Phase/Secretor Phase - (a) In this phase the ruptured follicle changes into corpus luteum in the ovary and it begins to secrete the hormone progesterone. - (b) The endometrium thickens further and their glands secrete a fluid into the uterus. - c) If ovum is not fertilized, the corpus luteum undergoes degeneration and this causes disintegration of the endometrium leading to menstruation. - (d) Oestrogen and progesterone levels rise during this phase. - It lasts for only 1 day. (e) During pregnancy all events of the menstrual cycle stop and there is no menstruation. The menstrual cycle permanently stops in females at the age of around 50 years. This is called menopause #### *72* **(d)** Spermatogonium (2 <sup>n</sup>) *↓* Primary spermatocytes (2 <sup>n</sup>) *↓* meiosis-I Secondary spermatocytes *↓* meiosis-II Spermatids *speriogenesis →* Spermatozoa",,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,72,single_type,Find out spermatid and Sertoli cell in given diagram *,d,D to E,E to F,A to C,B to E,,,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,73,single_type,"During embryonic development, endoskeleton and muscle develop from which germinal layer? *",c,Ectoderm,Endoderm,Mesoderm,Blastopore,"All systems (except nervous system, gills and lungs), muscles, bone, heart, blood, kidney, reproductive system, coelom, lymph node, spleen, eustachian tube, adrenal cortex develop from mesoderm.",,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,74,single_type,Eggs which have yolk in the centre surrounded by cytoplasm are called *,a,Centrolecithal,Homolecithal,Microlecithal,Alecithal,"In centrolecithal eggs, the yolk is surrounded by cytoplasm, e.g., eggs of insects.",,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,75,single_type,Whether a child died after normal birth or died before birth can be confirmed by measuring *,c,Tidal volume of air,Residual volume of air,The weight of the child,The dead space air,Whether a child died after normal birth or died before birth can be confirmed by measuring the weight of the child.,,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,76,single_type,"The movement of spermatozoa, from the epididymal duct and seminal fluid into the ejaculatory duct to urethra is under the control of *",d,Parasympathetic and sympathetic nerve,Parasympathetic nerve only,Sometimes sympathetic and sometimes parasympathetic nerves,Sympathetic nerve only,"The movement of spermatozoa, from the epididymal duct and seminal fluid into the ejaculatory duct to the urethra is under the control of sympathetic nervous system. Ejaculation is the sympathetic response while erection is a parasympathetic response. Sympathetic and P a g e **| 160** parasympathetic both are the part of autonomic nervous system. | Somatic | Automatic | |-----------------|----------------| | Nervous System | | Conscious or | Functions | | voluntary | with & t | | regulation | conscious | | | awareness | | Fibres do not | (involuntary) | | synapse after | Fibres synapse | | they leave the | once at a | | CNS (single | ganglion after | | neuron from | they leave the | | CNS to effector | CN\$ (two | | organ) | neuron chain | | Innervates | motor control | | skeletal muscle | Innervates | | fibres, always | smooth muscle, | | stimulatory | cardiac muscle | | | andglands | | | either | | | stimulates or | | | inhibats |",,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,77,single_type,Sertoli's cell are regulated by the pituitary hormone known as *,a,FSH,GH,Prolactin,LH,Sertoli's cell are regulated by FSH (Follicle Stimulating Hormone) as the FSH receptors are confined to the Sertoli's cells.,,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,78,single_type,Inflammation of the seminiferous tubules could interfere with the ability to *,c,Make semen alkaline,Secrete testosterone,Produce spermatozoa,Eliminate urine from the bladder,"The main function of seminiferous tubules is to produce spermatozoa. Inflammation of seminiferous tubules could interfere with the ability to produce spermatozoa Gestation includes. fertilization, implantation and developmenty. It lasts from conception to hatching or birth. Gestation period in rabbit - 28 to 30 days In man In rat (minimum) - 15 days In elephant (maximum) - 22 months - 280 days",,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,79,single_type,The gestation period of elephant is about *,c,11 months,15 months,22 months,32 months,Nervous system consists of highly specialized cells called the neurons. The neurons defect and receive information from different sensory organs and integrate them to determine the mode of response of the body. Nervous system is ectodermal in origin.,,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,80,single_type,Which one of the following systems is not mesodermal in origin? *,c,Circulatory system,Muscular system,Nervous system,None of the above,"A -Theca externa B-Theca interna, C-Ovum D-Cumulus oophorus, E-Antrum F-Membrana granulose",,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,81,numerical,,a,,,,,"A typical mammalian sperm is flagellated consisting of four pats namely head, neck, middle piece and tail. During fertilization, whole of sperm enters into an ovum but tail is left outside. After releasing ovum the structure left is called corpus luteum. It secretes progesterone, which maintains the pregnancy 82 83 79 77 78",,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,82,single_type,"Which part of a sperm enters into an ovum during fertilization?

**Options:**
-",a,Head,Tail,Whole of it,Middle piece,,,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,83,single_type,"Graafian follicle after releasing ovum is called

**Options:**
-",a,Corpus luteum,Polar body,Nuclear body,Ootid,,,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,84,single_type,"External genitalia of male are called

**Options:**
-",b,,,STH,LTH,"Sertoli's cell are regulated by FSH (Follicle Stimulating Hormone) as the FSH receptors are confined to the Sertoli's cells. (c) The main function of seminiferous tubules is to produce spermatozoa. Inflammation of seminiferous tubules could interfere with the ability to produce spermatozoa Gestation includes. fertilization, implantation and developmenty. It lasts from conception to hatching or birth. Gestation period in rabbit - 28 to 30 days In man In rat (minimum) - 15 days In elephant (maximum) - 22 months - 280 days (c) Nervous system consists of highly specialized cells called the neurons. The neurons defect and receive information from different sensory organs and integrate them to determine the mode of response of the body. Nervous system is ectodermal in origin. (a) A -Theca externa B-Theca interna, C-Ovum D-Cumulus oophorus, E-Antrum F-Membrana granulose (a) A typical mammalian sperm is flagellated consisting of four pats namely head, neck, middle piece and tail. During fertilization, whole of sperm enters into an ovum but tail is left outside. After releasing ovum the structure left is called corpus luteum. It secretes progesterone, which maintains the pregnancy 83 77 External genitalia of male is called penis, which is the passage for both urine and sperm",,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,85,single_type,Enzyme present in sperm acrosome to dissolve egg membrane is *,a,Sperm lysine,Ovolysin,Spermatogenolysin,Spermatocynin,The enzyme present in sperm acrosome are collectively called sperm lysins and containing: - (i) Hyaluronidase: Acts on the ground substance of follicle cells. - (ii) Corona penetrating enzyme: Dissolve corona radiata. (iii) Zona lysin or acrosin: It helps to digest the zona pellucida.,,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,86,single_type,The second maturation division of the mammalian ovum occurs *,b,Shortly after ovulation before the ovum makes entry into the fallopian tube,Until after the ovum has been penetrated by a sperm,Until the nucleus of the sperm has fused with that of the ovum,In the Graafian follicle following the first maturation division,"In mammalian ovum during maturation phase, meiosis occurs. Nucleus shift towards animal pole and undergoes meiosis-I. After fertilization (penetration of sperm), the second meiotic division is completes with unequal cytoplasmic cleavage. This forms a large cell the ootid with essentially whole of the cytoplasm and a very small cell, the second polar body.",,,,,,,,,,
HUMAN_REPRODUCTION-1.json,323,Time,HUMAN REPRODUCTION-1,509,87,single_type,Luteal phase is also called *,a,Secretory phase,Bleeding phase,Menses phase,Ovulatory phase,"Luteal phase is also called secretory phase. Generally, menstrual cycle have four phases (i) Menstrual phase (a) The soft tissue of endometrial lining of the uterus disintegrates causing bleeding. - (b) The unfertilized egg and soft tissue are discharged. - (c) It lasts 3-5 days. - (ii) Follicular # Phase/Proliferative Phase (a) The primary follicles in the ovary grow and become a fully mature Graafian follicle. - (b) The endometrium of the uterus is regenerated due to the secretion of LH and FSH from anterior pituitary and ovarian hormone, estrogen. (c) It least for about - 10-14 days. (iii) Ovulatory Phase - (a) Rapid secretion of LH (LH surge) induces rupture of Graafian follicle, thereby leading to ovulation (release of ovum). (b) It lasts for only - about 48 hr. (iv) Luteal #### Phase/Secretor Phase - (a) In this phase the ruptured follicle changes into corpus luteum in the ovary and it begins to secrete the hormone progesterone. - (b) The endometrium thickens further and their glands secrete a fluid into the uterus. c) If ovum is not fertilized, the corpus luteum undergoes | 88 | causes disintegration<br>of the endometrium<br>leading to<br>menstruation<br>(b)<br>FSH (follicle<br>Stimulating Hormone)<br>is secreted from the<br>anterior lobe of<br>pituitary. It stimulates<br>growth of ovarian<br>follicles and secretion<br>of oestrogen in female<br>and spermatogenesis<br>in male. | |----------|---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| | 89<br>91 | (b)<br>Starting of menstrual<br>¿13 th year of<br>cycle<br>age.<br>Stopping of menstrual<br>cycle = 48 years of<br>age.<br>Duration of menstrual<br>48<br>−13<br>=35<br>¿<br>cycle are<br>yr<br>Total no. of month is<br>¿35<br>×12<br>=400<br>35 years<br>months<br>One ova is released<br>during one menstrual<br>cycle (one months).<br>So, about 400 ova<br>(follicles) will be<br>produced by a women<br>in its life time<br>(c)<br>Neubenkern is a part | | 92 | of middle piece of<br>human sperm.<br>(c) | | | The forehead of the<br>penis is covered by the<br>skin. Foreskin and<br>prepuce both terms<br>are used for that skin | |",,,,,,,,,,
