source_json,test_id,subject,topic_name,total_questions,question_number,type,question_text,correct_answer,option_a,option_b,option_c,option_d,solution,image_data,hint_image,option_images_json,option_image_a,option_image_b,option_image_c,option_image_d,extra_question_images,solution_images,raw_question_json
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,371,single_type,"A sudden large jump between the values of second and third ionisation energies of an element would be associated with the electronic configuration

**Options:**
-",a,1 s,1 s,1 s,1 s,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,372,single_type,"Among O ,C , F ,Cl ,Br the correct order of increasing atomic radii is:

**Options:**
-",,F<O<C<Cl<Br,F<C<O<Br<Cl,F<Cl<Br<O<C,C<O<F<Cl<Br,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,373,single_type,"The correct order of radii is:

**Options:**
-",b,N<Be<B,F,Na<Li<K,Fe3+¿<F e,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,374,single_type,"The ionic radius of 'Cr' is minimum in which of the following compounds?

**Options:**
-",b,Cr O2,K2Cr O4,Cr F3,CrCl,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,375,single_type,"Which molecule has trigonal planar geometry?

**Options:**
-",d,IF3,PCl3,NH3,BF3,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,376,single_type,"Which is the general outer electronic configuration of the coinage metals?

**Options:**
-",,n s,( n−1) d,( n−1) d,( n−1) d,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,377,single_type,"Which among the following elements have lowest value of I E1?

**Options:**
-",b,Pb,Sn,Si,C,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,378,single_type,"The values of electronegativity of atom A and B are 1.20 and 4.0 respectively. The percentage of ionic character of A−B bond is

**Options:**
-",d,58.3%,48%,79.6%,73.6%,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,379,single_type,"Which of the following element is most electropositive?

**Options:**
-",b,Al,Mg,P,S,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,380,single_type,"Super octet molecule is:

**Options:**
-",a,F3Cl,PCl3,NH3,None of these,"In case of isoelectronic species Ionic radius *∝* 1 *nuclear charge* Thus, the order of ionic radii of given ions is *O* 2−¿>*F* −¿>*N a* ¿ *371* #### **(a)** 1 *s* 2 *,*2 *s* 2 *p* 6 *,*3 *s* <sup>2</sup>−¿ In III transition *e* −¿ ¿ is to be removed from stable configuration *372* # **(a)** Atomic radius decreases along the period, increases down the group. *373* # **(b)** The size of isoelectronic decreases with increase in atomic number. *374* # **(b)** In *K*2*Cr O*<sup>4</sup> *,* the oxidation state of Cr is +6. Therefore, Cr has the minimum radius in *K*2*Cr O*<sup>4</sup> *375* # **(d)** B in *BF*3 has *s p* 2 -hybridization. *376* # **(b)** Coinage metals are transition metals but they cannot work as transition metal because they have completely filled *d*-orbital. Group 1B elements are called coinage metals (Cu, Ag, Au). Their general outer electronic configuration is ( *n*−1) *d* 10 *n s* 1 . *377* # **(b)** The ionisation energy of Tin (Sn) is less than that of lead (Pb). It is due to the poor sheilding of *d*- and *f* -electron in Pb, due to which it feels greater attraction from nucleus. *378* #### **(d)** If the EN difference is 1.9, then bond is 50% ionic. The difference in electronegativity is 2.8, therefore, percentage ionic character due to EN difference of 2.8 is $$\frac{2.8}{1.9} \times 50 = 73.6\%$$ *379* # **(b)** In a period from left to right the electropositive nature of elements decreases because nuclear charge increases. Hence, magnesium (Mg) is the most electropositive element among these. $F_3Cl$ has 10 electrons on Cl atom. A superoctet molecule means for expanded octet on an atom.",,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,381,single_type,"Which of the following elements will have the lowest first ionisation energy?

**Options:**
-",d,Li,Mg,Ca,Rb,"IE decreases in a group and increases in a period. Thus, Rb has the lowest IE 382",,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,382,single_type,"An element X which occurs in the first short period has an outer electronic structure s What are the formula and acid-base character of its oxides?

**Options:**
-",c,X O3,X2O3,X2O3,X O2,"The outer electronic configuration $\dot{c} s^2 p^1$ Thus, valency $\dot{c} 2+1=3$ Therefore, the formula of the oxide is $X_2O_3$ Since, it is an oxide of III group element, its nature is amphoteric",,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,383,single_type,"The diamagnetic molecules are:

**Options:**
-",c,B2,O2,C2,B2,"The outer electronic configuration $\dot{c} s^2 p^1$ Thus, valency $\dot{c} 2+1=3$ Therefore, the formula of the oxide is $X_2O_3$ Since, it is an oxide of III group element, its nature is amphoteric $C_2$ , $N_2$ and $F_2$ has no unpaired electron in their molecular orbital configuration. 384",,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,384,single_type,"Which of the following electronic configuration represents noble gas?

**Options:**
-",a,n s,n s,n s,n s,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,385,single_type,"The number of naturally occurring p- block elements that are diamagnetic is

**Options:**
-",c,18,,5,7,"Noble gases have fully filled valence shell electronic configuration. Therefore, it represents $n s^2 n p^6$ . Ne, Ar, Kr, Xe and Rn are diamagnetic in nature.",,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,386,single_type,"Which of the following element shows maximum valency?

**Options:**
-",d,Carbon,Barium,Nitrogen,Sulphur,"Sulphur belongs to VI group of Periodic Table hence, it has maximum valency.",,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,387,single_type,"The pair likely to form the strongest hydrogen bonding:

**Options:**
-",b,H2O2,HCOOH and C H3COOH,C H3COOH and C H3COOC H3,Si H4,Dimerization occurs in carboxylic acids which indicates strong H-bonding.,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,388,single_type,"Highest covalent character is found in which of the following?

**Options:**
-",c,CaF2,CaCl2,CaI 2,CaBr2,Larger anion is polarized more (Fajans' rule). 389,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,389,single_type,"How many bridging oxygen atoms are present in P4O10 ?

**Options:**
-",a,6,4,,5,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,390,single_type,"Which element has the highest electronegativity?

**Options:**
-",b,C,O,Mg,S,"$P_4O_{10}$ is Because of small atomic size and high nuclear charge, oxygen has the highest electronegativity among the given 392",,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,391,single_type,"Metallic nature and basic nature of the oxides…… as we move along a period

**Options:**
-",b,Increases,Decreases,Remains constant,First increases then decreases,"The electronic configuration of the element having atomic number 106 is $[Rn]_{86}$ , $7s^{1}$ , $5f^{14}$ , $6d^{5}$ Since, the last electron enters in d-orbit, it is a d-block element. Its IUPAC name is unnilhexium (Unh)",,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,392,single_type,"In which block does 106th element belong?

**Options:**
-",c,s-block,p-block,d-block,f -block,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,393,single_type,"Which of the following is more ionic?

**Options:**
-",b,NaCl,KCl,MgCl2,CaCl2,"The electronic configuration of the element having atomic number 106 is $[Rn]_{86}$ , $7s^{1}$ , $5f^{14}$ , $6d^{5}$ Since, the last electron enters in d-orbit, it is a d-block element. Its IUPAC name is unnilhexium (Unh) Larger *cation favours* ionic bonding (*Fajan's* rule).",,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,394,single_type,"Which one of the following orders is not in according with the property stated against it?

**Options:**
-",b,F2>C l,F2>C l,F2>C l,HI >HBr>HCl>HF : Acidic property in water,Bond dissociation energy order: $Cl_2 > Br_2 > F_2 > I_2$ $242.6192.8158.8151.1 \in kJ \text{ mo } l^{-1}$,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,395,single_type,"Which one is electron deficient compound?

**Options:**
-",c,NH3,ICl,BCl3,PCl3,$BCl_3$ has six electrons in outer shell of boron atom.,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,396,single_type,"Which of the following is largest ion?

**Options:**
-",c,Na+¿ ¿,Mg2+¿ ¿,O,F,Anions are larger in size than their parent atom.,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,397,single_type,"Which of the following has the minimum bond length?

**Options:**
-",b,O2,O2,O2,O2,"Bond order for $O_2 = 2$ ; $O_2^{+i=2.5; O_2^{-i=1.5, O_2^{i-i=1}}i}$ Thus bond length is $O_2^{+\iota < O_2 < O_2^{-\iota < O_2^{-\iota\iota}\iota}\iota}$",,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,398,single_type,"**Options:**
-",a,Li>Na>K>Cs,Na>Li>K>Cs,Li>Cs>K>Na,K>Cs>Na>Li,"Atomic size increases as we move from top to down in a group, therefore, the amount of energy required for ejection of an electron from atom decreases *i.e.*, ionisation energy decreases. Hence, the correct order of $IE_1$ is Li > Na > K > Cs",,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,399,single_type,"Paramagnetism is exhibited by molecules:

**Options:**
-",d,Not attracted into a magnetic field,Containing only paired electrons,Carrying a positive charge,Containing unpaired electrons,Unpaired electrons give rise to *paramagnetis*. 400,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,400,single_type,"The value of bond order in nitrogen and oxygen molecule is:

**Options:**
-",a,"3 ,2","4 ,2","2,3","1,2",,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,401,single_type,"In third row of Periodic Table, the atomic radii from Na to Cl

**Options:**
-",a,Continuously decreases,Continuously increases,Remains constant,Increases but not continuously,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,402,single_type,"Which has a giant covalent structure?

**Options:**
-",b,PbO2,SiO2,NaCl,AlCl3,Bond order ¿ 1 2 [no. of bonding electron *–* no. of *antibonding* electron] SiO*<sup>2</sup> possesses giant molecular structure due to tetra valence and catenation nature of *Si 403*,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,403,single_type,"Which has an odd electron and shows paramagnetic character?

**Options:**
-",a,NO,SO2,CO2,H2O,*NO* has 15 electrons.,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,404,single_type,"The correct order of increasing bond length of C−H ,C−O ,C−C and C=C is :

**Options:**
-",b,C−H <C−O<C−C<C=C,C−H <C=C<C−O<C−C,C−C<C=C<C−O<C−H,C−O<C−H <C−C<C=C,*NO* has 15 electrons. The bond length are : $$C - H$$ $C = C$ $C - O$ $C - C$ $C$ $C$ $C$,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,405,single_type,"NF3

**Options:**
-",c,Non-polar compound,Electrovalent compound,Having low value of dipole moment than NH3,Having more dipole moment than NH3,"Inspite of three polar bond, the lone pair of electron on N atom decreases the dipole moment of *NF*3 than *NH*3.",,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,406,single_type,"Atomic radii of F and Ne, in Å, are given by

**Options:**
-",b,,"0.72, 1.6","1.6, 1.58","0.71, 0.72","Atomic radii decrease in a period from left to right, hence, fluorine has a very less atomic radii (covalent atomic radii =0.72Å). But inert gases (like Ne) are monoatomic gases, hence, their convalent atomic radii cannot be found out. In fact, their calculated atomic radii is the van der Waals' radii, which is found almost double to covalent radii, hence, the van der Waals' radius of neon (Ne) is about 1.60Å.",,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,407,single_type,"When an electron is removed from an atom, its energy

**Options:**
-",a,Increase,Decrease,Remains the same,None of these,"∵* During ionisation, energy is supplied to atom in order to take out electron from it. Energy of atom increases when an electron is removed from atom.",,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,408,single_type,"In which of the following pπ−dπ bonding is observed?

**Options:**
-",b,NO3,SO3,BO3,CO3,Only *sulphur* has *d*-orbitals.,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,409,single_type,"In BrF3 molecule, the lone pair occupy equatorial position to minimize :

**Options:**
-",c,Lone pair-bond pair repulsion only,Bond pair-found pair repulsion only,Lone pair-lone pair repulsion and lone pair-bond pair repulsion,Lone pair-lone pair repulsion only,It is a fact of VSPER theory.,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,410,single_type,"The number of lone pairs is same in PCl3 and:

**Options:**
-",b,BCl3,,CCl4,PCl5,Both have one lone pair of electron.,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,411,single_type,"As a result of resonance:

**Options:**
-",d,Bond length decreases,Energy of the molecules decreases,Stability of the molecule increases,All are correct,These are characteristics of resonance.,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,412,single_type,"The number of ions formed when a molecule of K4 Fe (CN )6

**Options:**
-",b,4,5,6,2,K*<sup>4</sup> *Fe* (*CN* )6*→*4 *K* +¿+*Fe* (*CN* )<sup>6</sup> 4−¿ ¿ ¿ .,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,413,single_type,"Polar covalent compounds are soluble in:

**Options:**
-",a,Polar solvents,Non-polar solvents,Concentrated acids,All solvents,Like gets dissolved in like.,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,414,single_type,"The elements with atomic numbers 9, 17, 35, 53, 85 are all

**Options:**
-",a,Halogens,Noble gases,,Light metals,These atomic numbers give the configuration *n s* 2 *n p* which is of halogen group or VIIth group,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,415,single_type,"Which among the following has highest ionic radius?

**Options:**
-",c,F,B,O,Li+¿ ¿,In *O* 2−¿ ¿ effective nuclear charge is minimum due to more number of electrons and thus the size of *O* 2−¿ ¿ is maximum.,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,416,single_type,"Strongest bond is formed by the head on overlapping of:

**Options:**
-",b,2 s- and 2 p-orbitals,2 p- and 2 p-orbitals,2 s- and 2 s-orbitals,All of these,More directionally concentrated orbitals show more overlapping.,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,417,single_type,"A→ A The correct relationship between two energy would be

**Options:**
-",a,E1<E2,E1>E2,E1=E2,E1≠ E2,"E*1<*E*<sup>2</sup> , because second IE is greater than first IE",,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,418,single_type,"The element having highest electron affinity is

**Options:**
-",d,Bromine,Iodine,Fluorine,Chlorine,Halogens have highest electron affinity in the Periodic Table and it decreases down the group. Chlorine has highest electron affinity and fluorine has lower electron affinity than chlorine due to its small size and repulsion between electrons present in it and added electron. The order of electron affinity is *F*<*C l*>*Br*>*I*,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,419,single_type,"**Options:**
-",b,"Bigger radius of fluorine, less density","Smaller radius of fluorine, high density","Smaller radius of chlorine, high density","Smaller radius of chlorine, less density",Fluorine has low EA than chlorine because of smaller size of fluorine and compact 2 *p*orbital where interelectronic repulsion is more,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,420,single_type,"The angle between two covalent bonds is maximum in:

**Options:**
-",c,CH4,H2O,CO2,SO3,Carbon in *CO*2 has *sp*-hybridization.,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,421,single_type,"Which species has lone pair on central atom?

**Options:**
-",d,CCl4,CH4,NH4,H2O,O has two lone pair of electrons.,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,422,single_type,"The decreasing order of the second ionization energy of K ,Ca∧Ba is:

**Options:**
-",a,K>Ca>Ba,Ca>Ba>K,Ba>K>Ca,K>Ba>Ca,2nd *I E*1 of *alkali* metals is abnormally higher.,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,423,single_type,"Which contains both covalent and ionic bonds?

**Options:**
-",b,CCl4,,CaCl2,H2O,"K* +¿ [*C≡N* ] −¿ *; K* ¿ and *CN*−¿ ¿ ionic, *C* and *N* forms covalent bonds .",,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,424,single_type,"The covalency of nitrogen in HNO3 is :

**Options:**
-",,Zero,3,4,5,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,425,single_type,"The orbitals of same energy level providing the most efficient overlapping are:

**Options:**
-",b,s p,sp−sp,s p,All of these,"More is *s*-character, smaller is hybridized orbital, more becomes tendency for overlapping, more is bond energy, lesser is bond length.",,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,426,single_type,"Which of the following has unchanged valency ?

**Options:**
-",b,H,Na,Fe,O,Alkali metals are always univalent.,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,427,single_type,"The general electronic configuration of the transition elements is

**Options:**
-",d,( n−1) d,( n−1) d,( n−1) d,,"Generally, d-block elements are called transition elements as they contain inner partially filled d-subshell. Thus, their general electronic configuration is ( *n*−1) *d* 1−10 *,n* 1−2 . *428*",,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,428,single_type,"The order of first electron affinity of O , S and Se is:

**Options:**
-",b,O>S>Se,S>O>Se,Se>O>S,Se>S>O,,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,429,single_type,"Which of the following oxides doesn't react with both of an acid and alkali, is?

**Options:**
-",d,ZnO,SnO2,A l,BeO,"Electron affinity decreases down the group, but *' O'* has small atomic size and 2 *p*-orbital becomes very compact and already has 6 electrons, hence, there is a repulsive force among the already present and added electrons. Some of the energy evolved, due to addition of electron, is used to reduce the repulsion. Hence, the E.A. of O is less than *S ,* so the order is *S*>*O*>*Se*. BeO* is basic oxide and reacts only with an acid to form the salt while *ZnO*, *SnO*2∧*A l* <sup>2</sup>*O*3are amphoteric oxides which are react with acid and base both. *430*",,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,430,single_type,"Which of the following is isoelectronic with carbon atom?

**Options:**
-",d,Na+¿ ¿,Al3+¿ ¿,O,N,Both C and *N* +¿ ¿ have six electrons.,,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,431,single_type,"The ionic radii of ioselectronic species N

**Options:**
-",c,"1.36, 1.40, 1.71","1.36, 1.71, 1.40","1.71, 1.40, 1.36","1.71, 1.36, 1.40","Both C and *N* +¿ ¿ have six electrons. The size of isoelectronic species decreases with increasing nuclear charge. Hence, the order of ionic radii of *N* 3 *,O* 2 and F is as $$N^3 > O^2 > F1$$ 1.71 1.40 1.36",,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,432,single_type,"Which bond angle, θ would result in the maximum dipole moment for the triatomic molecule

**Options:**
-",a,θ=90°,θ=120°,θ=150°,θ=180°,"μ*=√*μ*<sup>1</sup> 2 +*μ*<sup>2</sup> 2 +*μ*<sup>1</sup> *μ*<sup>2</sup> cos *θ ,* if *θ*=90*° μ* is maximum. *433*",,,,,,,,,,
CLASSIFICATION_OF_ELEMENTS_AND_PERIODICITY_IN_PROPERTIES-1.json,127,Time,CLASSIFICATION OF ELEMENTS AND PERIODICITY IN PROPERTIES-1,649,433,single_type,"The electronegativity values of C , H ,O ,N and S are 2.5 ,2.1,3.5 ,3.0 and 2.5 respectively. Which of the following bonds is most polar?

**Options:**
-",d,C−H,N−H,S−H,O−H,"More is electronegativity difference, more is ionic character.",,,,,,,,,,
